ramanshift	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20	t21	t22	t23	t24	t25	t26
1078.497701	14668.99219	12793.85254	12809.28613	12791.63672	17774.00586	17274.44141	21611.18945	16064.26758	20771.66602	13733.67773	13828.72168	12382.1084	16421.0918	15550.49219	13203.73633	11203.23242	14598.64355	14670.28613	10566.98047	7404.44043	6561.19043	10615.18066	16958.51758	20419.18555	15518.78613	12957.56738
1077.553368	14953.21582	12769.20215	12431.91504	12735.92285	17723.97656	17550.5	21816.67188	16131.83008	20416.10547	13637.76953	13745.59277	12181.81641	16696.84766	15525.43359	13268.82813	11408.74512	14463.92188	14592.10449	10369.20996	7381.87646	6634.14551	10705.76465	16825.82031	20687.63086	15262.99414	12757.25391
1076.609035	14945.33301	12314.71875	12234.46289	12572.28711	17592.00781	17607.62891	21355.09375	15928.31445	20355.76953	13457.81543	13543.89063	12407.11719	16422.43164	15216.22266	13170.25684	11256.09668	14558.9248	14511.05566	10349.91699	7448.63623	6493.43066	10824.42871	16892.26367	20490.14063	15418.14844	12847.93359
1075.664702	14762.09961	12675.82324	12114.39648	12575.95605	17645.16016	17544.08008	21162.82813	15831.79785	20356.91797	13595.09082	13492.04102	12279.57617	16392.94336	15181.28223	13184.15234	11294.34082	14247.49414	14579.5918	10208.41016	7387.7959	6546.69141	10769.55469	16778.59766	20256.94531	15451.84375	12747.49023
1074.720369	14550.47754	12541.98145	11958.30762	12475.29102	17455.01563	17620.71484	20846.15234	15933.47949	20129.16797	13494.80957	12977.94043	12317.45801	16378.57031	15002.62305	13046.41016	11232.89258	14414.14844	14622.94629	10233.62988	7538.60352	6555.30811	10601.41113	16776.8457	20575.15039	15568.28223	12820.10449
1073.776036	14692.07031	12687.93262	11519.49219	12528.23438	17372.99219	17834.27148	20577.32422	15867.61426	20207.60547	13253.80762	12968.07227	12206.09473	16075.21973	14812.01172	13405.3877	11267.08301	14609.84863	14636.4248	10204.40527	7493.75049	6422.2915	10663.90039	16666.5957	20290.51367	15600.40332	12563.94141
1072.831704	14929.21973	12565.75586	11462.2998	12651.78027	17179.1582	17417.97656	20224.78906	15779.07324	20179.35156	13137.05957	13027.80371	12161.17578	16122.48145	14938.77344	13260.06055	11332.77637	14607.17188	14454.20508	10173.10449	7589.66553	6497.79199	10576.66992	16174.67871	20157.42383	15682.91504	12584.29688
1071.887371	14926.11328	12572.5752	11190.44434	12593.77344	17322.07227	17442.33203	20028.0293	15686.03906	20113.48047	13399.15527	12922.29102	12034.89063	16007.75586	14837.68555	13227.7666	11033.56055	14939.11816	14407.47461	10260.63379	7576.25928	6494.27002	10345.55469	16160.30371	19837.49609	15920.98828	12744.47461
1070.943038	14757.12891	12429.26855	11267.2998	12633.97949	17386.27344	17567.71289	19840.06055	15924.10156	19962.08789	13072.45703	12786.08203	12296.35742	16131.09375	14775.91992	13137.65332	11109.25488	15047.54688	14303.46387	10201.62305	7682.71973	6398.74414	10366.07227	16067.67871	20261.60938	16092.91309	12894.06152
1069.998705	14877.73633	12747.84375	11046.63672	12572.20117	16969.23242	17568.4707	19933.1875	15928.79102	19691.35352	13100.80859	12724.17773	12054.15723	15741	14874.9707	13209.08008	11113.06445	14990.5293	14374.99805	10258.51563	7538.68701	6486.1123	10353.80078	16006.01758	19917.80469	16248.71777	12800.48633
1069.054372	14819.58301	12552.99512	10806.11035	12596.75195	17322.18359	17494.69141	19744.57031	15915.08496	19848.80664	13047.72363	12502.40918	12032.02539	15667.02734	14730.34766	13389.23633	10889.4873	15192.65625	14378.1582	10398.75684	7527.38428	6453.73535	10442.37012	15638.87793	19874.27734	16353.7334	12731.55762
1068.110039	14865.30469	12567.08594	10998.95898	12200.52441	17480.4082	17761.13672	19812.26758	16006.43555	19706.67383	13172.39355	12557.56738	12062.2998	15440.45898	14762.66406	13454.31152	10969.55469	15029.75586	14511.68457	10558.53223	7573.14404	6455.59375	10348.96094	15453.22266	19588.64844	16427.75781	12841.1709
1067.165706	14716.53613	12562.04883	10750.27832	12085.10742	17278.0332	17813.95508	19796.41016	15940.66406	19547.73047	13206.33887	12587.14941	11822.59277	15298.20215	14808.41211	13395.30859	10968.68848	15090.47461	14451.11133	10308.42676	7527.6875	6501.9834	10253.30469	15511.85645	19664.28125	16510.21094	12738.83301
1066.221373	14969.8252	12356.04785	10661.71582	12257.56152	17267.83594	17721.45117	19721.49219	15910.41602	19466.96875	13211.76563	12623.11523	11834.38379	15015.75488	14603.18457	13437.22266	11047.15332	15293.08789	14142.43848	10466.27637	7472.09229	6548.9292	10351.12012	15351.85938	19661.38281	16422.85352	12749.90527
1065.277041	14796.01172	12568.41895	10707.05566	12289.30859	17241.87305	17916.59766	19318.69727	16044.54102	19254.04102	13125.89746	12596.43164	11894.9248	14982.92773	14553.23047	13281.2002	11008.21484	15181.13281	14480.68359	10404.90332	7491.58496	6563.26123	10238.59961	15144.0293	19602.44141	16650.41211	12726.81934
1064.332708	14872.94824	12809.10254	10647.15527	12284.40625	17183.06445	17868.77539	19255.58398	15941.07422	19295.10156	13052.18164	12458.67676	11861.81836	14868.28418	14629.45898	13251.16211	10968.53516	15430.69922	14452.81445	10412.0127	7471.81885	6461.4541	10306.71387	15074.38281	19281.68164	16477.06055	12475.03906
1063.388375	14714.86426	12782.93262	10560.7207	12336.64844	17130.55859	17939.77344	19122.51563	16129.66992	19248.03711	13015.96289	12505.62109	11787.21484	14600.05176	14614.35254	13186.87012	10885.70605	15527.98242	14342.47754	10485.5459	7608.1792	6455.86475	10360.86328	14831.01074	19221.1582	16597.1875	12338.73633
1062.444042	14697.55371	12699.42578	10700.42285	12285.18066	17265.60742	17947.42578	19120.67188	16193.43262	19245.39453	13245.91211	12508.82227	11689.62402	14552.07031	14619.39648	13267.91992	10799.94824	15679.56641	14519.41602	10457.27246	7495.28076	6541.3667	10329.12012	14774.44434	19162.62891	16333.10938	12413.98047
1061.499709	14992.31738	12830.71973	10722.2998	12410.74414	17155.45117	18172.5293	18961.07813	16193.83398	19231.32813	13116.00879	12253.9502	11774.3584	14564.88281	14878.59375	13054.01855	10756.94922	15509.08496	14357.73926	10544.50977	7368.44922	6497.03662	10328.97266	14636.1084	18843.80664	16203.76074	12350.83008
1060.555376	14877.79102	12701.11035	10670.72852	12418.41699	17165.55469	18329.50195	18921.31641	16340.43164	19264.28711	12875.55762	12070.28711	11746.48633	14690.00488	14645.15527	13109.4541	10905.53125	15312.34082	14248.98242	10523.8291	7495.26074	6576.62451	10583.81738	14934.12402	18784.81055	15824.79199	12354.09863
1059.611043	14747.40918	12587.1748	10875.7168	12511.43945	17165.22461	17833	18664.41016	16430.56836	18984.6543	12927.80273	12044.19922	11691.28027	14493.93652	14543.49121	13153.86816	10973.59863	15281.15625	14348.9248	10205.46387	7549.30127	6503.06982	10589.34082	14941.30957	18803.07227	15589.48145	12366.94824
1058.666711	14579.42188	12745.46582	10813.28711	12473.02637	17334.6875	18082.31641	18633.84766	16593.53906	18858.74023	12833.81055	11996.16602	11819.0293	14675.58594	14505.76465	13084.96973	10898.57227	15185.62305	14246.51465	10119.87012	7516.33301	6521.36279	10713.7793	14861.05078	18790.74023	15617.21973	12417.56934
1057.722378	14432.03809	12413.4541	10732.38672	12614.61914	17317.06641	18041.29688	18592.33203	16766.9043	18836.23828	12880.64258	12057.75586	11883.43262	14536.04785	14380.54883	12977.61719	10927.09668	14912.57227	14361.37695	10188.65137	7421.72705	6537.79883	11011.86914	14654.69336	18625.65039	15529.02441	12456.60742
1056.778045	14415.84668	12383.63086	10788.25781	12571.19141	17416.27734	18135.02344	18536.58984	16741.66602	18627.31641	12869.3291	12147.45313	11729.05957	14562.94238	14274.92285	12959.44434	10862.13281	14607.94141	14574.37695	10133.0166	7507.88574	6547.85498	11305.28125	14554.13086	18646.26367	15314.12207	12389.43848
1055.833712	14455.65234	12363.18457	10938.23047	12438.19629	17540.49805	17974.49609	18505.03125	16603.73438	18904.91602	13006.35449	12073.76758	11585.24609	14604.97559	14237.37207	12882.51465	10995.46973	14553.33789	14461.21582	10107.52051	7511.13867	6465.13818	11627.84277	14681.62207	18563.13281	15124.10547	12413.5752
1054.889379	14444.2207	12240.60449	11050.36328	12434.80957	17433.23438	17972.17578	18733.4707	16447.68945	19114.10938	12856.8418	12050.70605	11678.74707	14514.3623	14348.11523	12790.07617	11011.2832	14452.81738	14419.26758	10108.23145	7547.32617	6405.85059	11926.56934	14864.70605	18751.68164	15137.77441	12345.27148
1053.945046	14280.18262	12187.55664	11056.39355	12452.88184	17620.31445	17870.80273	18641.39453	16428.93945	18827.66992	12877.54297	11963.58301	11651.56738	14726.8916	14331.20801	12895.97852	11106.95703	14191.85645	14456.66113	10077.56152	7510.08203	6632.23438	12026.81055	14828.2627	18856.34961	15040.9248	12390.9707
1053.000713	14211.73438	12251.2373	10937.2041	12542.85938	17746.14063	17910.70313	18573.02539	16393.13477	18706.51367	12779.6748	11918.12988	11619.80078	14716.98047	14218.54395	12911.50977	11223.11133	13947.43262	14620.92773	10034.52344	7481.95605	6655.87939	12086.43164	14779.15918	18870.18945	14949.25879	12351.53223
1052.05638	14217.79004	12205.58105	10851.53223	12401.38574	17807.78711	18051.70313	18619.43555	16216.7959	18759.78906	12585.04199	11842.14355	11634.04785	14778.31348	14140.26172	12973.60156	11111.36719	13851.52246	14856.67676	10118.19922	7564.31152	6548.50879	12031.55566	14865.48242	18857.05469	15020.58594	12513.90625
1051.112048	14132.65039	12140.93457	10818.30176	12274.69434	17959.30273	17944.80273	18687.75781	16127.00293	18638.58984	12608.14063	11772.58105	11612.70313	14778.18652	14069.94922	12934.24609	11205.96387	13761.33691	14704.01172	10122.0332	7475.33057	6496.46094	11919.87793	14784.91113	18901.45898	14899.2793	12649.40332
1050.167715	14003.98047	12271.37598	10893.64453	12372.99609	18127.08594	18015.23828	18486.25391	16170.72656	18797.33789	12634.23828	11728.7168	11510.9209	14720.87109	14068.85156	12979.28809	11283.82422	13767.79199	14876.17773	10233.51465	7460.05908	6572.60791	11775.35449	14898.74316	18880.00586	14860.19238	12514.60156
1049.223382	13936.59863	12423.57617	10880.75781	12203.16602	18294.71094	18042.92383	18728.52734	16126.81641	18931.00977	12659.04297	11614.03027	11520.43359	14658.66211	14242.19434	12987.37012	11275.68164	13703.96191	15111.52246	10204.39063	7526.66797	6779.4502	11573.93164	14750.55469	18740.91211	14834.50391	12511.7627
1048.279049	13957.21777	12338.27051	10828.88379	12202.73145	18172.0293	17862.65234	18917.81641	16044.80371	18743.77734	12519.84375	11592.5791	11550.96484	14678.88281	14366.06641	13079.68262	11409.62598	13659.29785	15105.37207	10227.9541	7525.14551	6748.6333	11250.62109	14807.81348	18616.86914	14820.78516	12694.66016
1047.334716	13963.43262	12394.34277	10861.27051	12192.5918	17955.81445	17836.53711	19035.21289	16054.78906	18605.38867	12342.60059	11632.46484	11503.61816	14634.83008	14304.1416	12948.18652	11410.54883	13669.07422	15248.30566	10268.9707	7579.99072	6722.46436	10979.65527	14856.38086	18623.04883	14806.53418	12677.54004
1046.390383	14052.29688	12500.1748	10744.32324	12012.84277	17947.86523	17822.45117	19151.00195	16008.55566	18796.6582	12436.50098	11488.99121	11513.8252	14705.02148	14102.55078	12849.99414	11452.9834	13606.74805	15351.98926	10345.2168	7706.7793	6773.06104	10695.36719	14747.81445	18785.84375	14855.98047	12712.29199
1045.44605	14097.78418	12525.86426	10720.51465	11885.45313	17741.03906	17710.58984	19145.4707	16071.20703	18892.66406	12670.3418	11514.72949	11523.80957	14757.83301	14043.98438	12869.49805	11553.49902	13640.22852	15249.04883	10357.26953	7651.73633	6797.75244	10476.77832	14737.95313	18654.52148	14948.52441	12765.63867
1044.501717	14107.23438	12641.82227	10865.06348	12008.63379	17543.42773	17762.57813	19161.26563	16141.47656	18856.93164	12655.16211	11582.76563	11382.2998	14804.81738	14159.54492	12706.33301	11454.43359	13707.20117	15333.89746	10263.89746	7580.73096	6824.86084	10357.89941	14845.50781	18508.01953	14991.06445	12637.65918
1043.557385	14194.62793	12694.49414	10865.3623	12157.37695	17531.11914	17774.23828	19261.03711	16136.29883	18902.32617	12473.27539	11431.6543	11448.0625	14863.33105	14161.82129	12596.49805	11513.5957	13785.97949	15380.40723	10240.25391	7506.98193	6788.87988	10249.60938	14960.62695	18514.59375	15010.14746	12691.34766
1042.613052	14319.27539	12567.37402	10834.41504	12006.05762	17572.28906	17921.41406	19329.96484	16105.47266	18912.16602	12537.75586	11378.94629	11549.69043	14733.11523	14085.3125	12591.48828	11517.48047	13845.53223	15398.07031	10259.19043	7482.31299	6763.51758	10212.5293	14968.87109	18509.35938	14941.0625	12817.52637
1041.668719	14386.09766	12633.99023	10957.46094	11980.43848	17610.27539	18067.39844	19275.38672	15988.32324	19055.14453	12627.02441	11454.71094	11546.00586	14732.17773	14081.5	12560.53027	11442.74512	13788.25391	15454.47656	10299.63672	7504.68945	6770.46631	10133.78809	14901.78516	18463.48047	15010.80273	12856.54102
1040.724386	14312.57617	12731.25781	11113.3623	12090.08594	17494.20508	17871.79492	19339.08594	15990.35254	19192.80469	12557.19922	11484.99805	11638.24805	14870.86914	14181.31152	12562.88477	11525.1709	13799.03125	15293.3584	10369.77734	7432.59961	6800.8291	10022.88477	14737.25781	18436.5957	15195.96484	12873.21094
1039.780053	14194.49805	12639.3291	11144.2666	12175.2168	17516.26367	17911.92969	19449.28711	16013.02148	19220.34375	12501.11328	11525.2002	11576.99414	14945.92773	14375.20215	12573.73438	11438.79102	13926.28516	15305.85449	10282.47754	7429.86133	6807.9707	9967.43359	14715.0791	18464.11914	15147.04785	12989.03516
1038.83572	14215.44531	12794.71289	11127.65137	12310.61523	17644.58594	18095.59961	19588.51563	16022.20313	19359.16016	12515.65625	11620.3418	11490.44727	15080.52148	14455.64551	12482.53027	11429.96484	13974.91113	15329.3584	10169.73828	7353.5127	6788.60645	9942.72168	14729.22461	18250.94531	15183.7041	13204.33887
1037.891387	14421.99512	12986.50488	11266.7793	12354.40723	17700.8457	18193.27539	19644.9043	16153.33301	19429.46484	12655.09863	11633.1709	11583.58301	15209.56152	14258.83984	12440.86035	11455.85547	13860.47461	15334.03906	10252.80566	7343.18799	6868.99512	9978.49414	14694.99219	18154.08203	15396.1875	13311.28711
1036.947054	14430.86523	13080.34961	11418.27051	12446.0459	17844.46094	18287.96875	19563.36914	16347.83496	19526.56641	12754.58203	11574.94141	11664.01367	15197.18066	14275.37012	12458.59473	11426.01367	13852.8252	15462.95215	10262.73926	7506.90527	6870.9668	9944.92969	14581.99316	18244.35742	15441.04004	13386.96875
1036.002722	14279.71387	13082.8418	11421.67578	12480.68457	17931.29883	18209.49023	19740.82227	16490.67773	19645.14258	12846.4668	11557.50391	11553.68066	15233.87305	14606.22754	12453.18359	11500.53906	13939.09082	15341.71875	10420.08496	7619.26367	6791.2749	9840.99805	14359.04688	18317.98633	15593.91211	13268.33789
1035.058389	14320.96094	13061.41797	11449.64355	12442.13281	17872.84961	18131.58984	19868.72656	16350.69238	19650.89453	12875.41016	11592.82617	11611.82227	15247.2998	14606.8877	12497.72949	11402.75	13981.96973	15347.25977	10366.01563	7643.52441	6835.62793	9973.50293	14516.49707	18370.66992	15811.80273	13332.03906
1034.114056	14446.87402	13085.26953	11362.12207	12571.11621	17777.90039	18182.46094	19899.54297	16309.08008	19882.13672	12858.32031	11493.73438	11614.24316	15163.36426	14496.47461	12563.70801	11384.97949	14153.58887	15354.47168	10280.99316	7617.07617	6785.08838	10110.42969	14485.58398	18529.38477	15865.00977	13337.49121
1033.169723	14402.66504	13132.83008	11407.89063	12699.11816	17645.89844	18244.07422	20048.03711	16239.08887	19986.91797	12941.09961	11576.99902	11720.66895	15132.40527	14346.33496	12514.79004	11521.1377	14119.66895	15429.375	10373.15527	7566.77295	6719.83447	10074.54102	14520.6748	18631.55859	15864.04883	13379.22168
1032.22539	14275.06055	13190.87109	11331.08008	12643.66992	17420.76563	18367.51367	20177.61328	16065.12695	19967.82813	12851.62793	11716.2793	11590.60645	15216.94238	14475.0166	12500.17773	11464.58887	14062.06836	15661.66895	10306.41113	7715.11279	6638.28369	10080.94824	14759.35547	18620.58008	15858.7373	13594.19629
1031.281057	14310.65723	13116.39063	11280.63184	12607.5625	17136.40039	18195.69141	20407.39063	15998.01855	19888.86133	12874.21973	11589.14453	11712.67676	15242.64063	14586.99805	12723.04785	11386.29492	14212.62598	15779.72949	10250.53125	7851.73145	6667.271	10171.74902	14804.97754	18916.98633	16086.34668	13476.28906
1030.336724	14372.16016	13160.40625	11291.80859	12945.30273	17150.98242	18338.51172	20435.40234	15961.43652	19785.82617	13071.29102	11496.83496	11640.25781	15194.50488	14572.96289	12796.98145	11324.41699	14220.12598	15902.03223	10333.76074	7716.4668	6708.90234	10192.79199	14962.52344	19149.14648	15920.30078	13455.58691
1029.392392	14327.16992	13151.50098	11354.18359	12975.93164	16934.71094	18298.30664	20150.89648	16031.5	19975.32617	13033.1543	11358.08398	11713.12695	15045.05664	14640.59473	12642.99805	11361.33691	14178.91113	16063.36426	10430.16406	7628.1958	6700.92529	10084.87695	15041.80566	19105.92773	16051.65918	13410.30469
1028.448059	14453.43555	13297.04492	11288.6377	12815.83496	16824.97852	18099.31641	19908.26953	16163.3291	19991.64258	12958.41992	11524.1875	11635.64355	15065.54297	14730.59375	12589.13672	11248.49902	14203.64746	15823.07324	10450.91016	7661.64502	6687.63721	9950.8623	15146.08105	19409.76953	16049.97949	13405.71875
1027.503726	14499.9082	13276.18066	11261.8584	12625.25195	16936.42578	18082.35156	19693.09766	16104.00879	20035.19336	12898.28418	11386.12109	11706.12012	15086.23047	14799.8418	12669.82422	11312.5459	14546.3623	16042.18945	10314.28711	7716.77441	6543.19043	10094.5957	15545.19531	19556.61133	16187.19824	13274.16113
